image_filename,description,label,prob
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second267_frame5349.jpg,a close up of a person playing a game of chess,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second267_frame5354.jpg,a close up of a person playing a game of chess,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second267_frame5359.jpg,arafed image of a man playing chess with a chinese flag in the background,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second268_frame5364.jpg,arafed image of a man playing chess with a chinese flag,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second268_frame5369.jpg,arafed image of a man playing chess with a chinese flag,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second268_frame5379.jpg,arafed image of a man playing chess in front of a picture of a man,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second269_frame5384.jpg,arafed image of a man playing chess in front of a picture of a man,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second269_frame5389.jpg,arafed image of a man playing chess in front of a picture of a man,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second269_frame5394.jpg,arafed image of a man playing chess in front of a picture of a man,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second269_frame5399.jpg,arafed image of a man playing chess with a chinese flag,0,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second168_frame3379.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second184_frame3699.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second163_frame3269.jpg,a close up of two chess players playing a game of chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second164_frame3284.jpg,a close up of two chess players playing a game of chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second166_frame3329.jpg,a close up of two men playing chess on a television screen,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second166_frame3339.jpg,a close up of two pictures of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second167_frame3344.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second167_frame3349.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second167_frame3354.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second167_frame3359.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second168_frame3364.jpg,a close up of two pictures of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second168_frame3374.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second169_frame3394.jpg,a close up of two chess players playing a game of chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second169_frame3399.jpg,a close up of two men playing chess on a television screen,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second178_frame3579.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second178_frame3574.jpg,a close up of two images of a man playing chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second174_frame3484.jpg,a close up of two men playing chess on a television screen,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second174_frame3494.jpg,a close up of two men playing chess on a television screen,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second174_frame3499.jpg,a close up of two men playing chess on a television screen,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second176_frame3529.jpg,a close up of a person playing a game of chess,1,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second218_frame4364.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second217_frame4359.jpg,a close up of a chess game with a player on the board,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second221_frame4434.jpg,a close up of two men playing chess on a television screen,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second221_frame4429.jpg,a close up of two men playing chess on a television screen,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second221_frame4424.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second220_frame4419.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second219_frame4399.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second219_frame4394.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second219_frame4389.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second219_frame4384.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second218_frame4379.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second218_frame4374.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second218_frame4369.jpg,a close up of a chess game with a player playing,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second227_frame4559.jpg,two men playing chess in front of a black backdrop,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second217_frame4349.jpg,a close up of two chess players playing a game of chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second223_frame4464.jpg,a close up of two men playing chess on a television screen,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second217_frame4344.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second217_frame4354.jpg,a close up of a chess game with a player on the board,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second220_frame4414.jpg,a close up of two pictures of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second224_frame4494.jpg,a close up of two images of a man playing chess,2,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second45_frame904.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second42_frame844.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second42_frame854.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second48_frame974.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second47_frame949.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second46_frame939.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second46_frame934.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second46_frame929.jpg,a close up of two men playing chess on a television screen,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second40_frame804.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second40_frame809.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second40_frame814.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second49_frame999.jpg,a close up of two men playing chess on a television screen,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second41_frame824.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second41_frame829.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second41_frame834.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second41_frame839.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second40_frame819.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second42_frame849.jpg,a close up of two images of a man playing chess,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second44_frame894.jpg,a close up of two men playing chess on a television screen,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second45_frame914.jpg,a close up of two men playing chess on a television screen,3,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second111_frame2224.jpg,a close up of two images of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second119_frame2389.jpg,a close up of two images of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second149_frame2984.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second110_frame2219.jpg,a close up of two images of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second117_frame2359.jpg,a close up of two pictures of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second119_frame2399.jpg,a close up of two pictures of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second113_frame2279.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second119_frame2394.jpg,a close up of two pictures of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second137_frame2759.jpg,a close up of two images of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second118_frame2369.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second136_frame2739.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second136_frame2734.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second136_frame2729.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second135_frame2714.jpg,a close up of two images of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second146_frame2929.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second118_frame2379.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second135_frame2719.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second148_frame2969.jpg,a close up of two men playing chess on a television screen,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second148_frame2964.jpg,a close up of two chess players playing a game of chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second139_frame2784.jpg,a close up of two pictures of a man playing chess,4,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second197_frame3949.jpg,a close up of two men playing chess on a television screen,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second193_frame3874.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second194_frame3899.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second194_frame3894.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second198_frame3969.jpg,a close up of two men playing chess on a television screen,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second194_frame3889.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second194_frame3884.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second193_frame3879.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second193_frame3869.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second192_frame3859.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second193_frame3864.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second191_frame3824.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second191_frame3829.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second191_frame3839.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second192_frame3844.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second192_frame3849.jpg,a close up of two men playing chess on a television screen,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second195_frame3904.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second195_frame3909.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second195_frame3914.jpg,a close up of two images of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second197_frame3954.jpg,a close up of two pictures of a man playing chess,5,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second70_frame1409.jpg,a close up of two men playing chess on a television screen,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second50_frame1019.jpg,a close up of two pictures of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second80_frame1604.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second60_frame1214.jpg,a close up of two pictures of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second75_frame1519.jpg,a close up of two pictures of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second85_frame1709.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second85_frame1704.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second81_frame1639.jpg,a close up of a chess game with a player on the screen,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second81_frame1634.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second81_frame1629.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second60_frame1204.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second61_frame1239.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second81_frame1624.jpg,a close up of two pictures of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second80_frame1619.jpg,a close up of two images of a man playing chess,6,1.0
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Final_4_minutes_of_the_Chess_World_Championship_Match_2023!/frames/second80_frame1614.jpg,a close up of two images of a man playing chess,6,1.0
